20.946,3.646875
20.947,3.659375
20.948,3.690625
20.949,3.753125
20.95,3.771875
20.951,3.775
20.952,3.753125
20.953,3.709375
20.954,3.65625
20.955,3.64375
20.956,3.65625
20.957,3.65625
20.958,3.653125
20.959,3.653125
20.96,3.65
20.961,3.63125
20.962,3.621875
20.963,3.625
20.964,3.640625
20.965,3.640625
20.966,3.65
20.967,3.6625
20.968,3.66875
20.969,3.671875
20.97,3.653125
20.971,3.64375
20.972,3.634375
20.973,3.6375
20.974,3.65
20.975,3.64375
20.976,3.634375
20.977,3.646875
20.978,3.646875
20.979,3.628125
20.98,3.640625
20.981,3.665625
20.982,3.834375
20.983,4.190625
20.984,4.5375
20.985,4.565625
20.986,4.08125
20.987,3.321875
20.988,2.853125
20.989,3.040625
20.99,3.678125
20.991,4.325
20.992,4.646875
20.993,4.6125
20.994,4.39375
20.995,4.178125
20.996,4.025
20.997,3.909375
20.998,3.84375
20.999,3.809375
21,3.784375
21.001,3.76875
21.002,3.753125
21.003,3.740625
21.004,3.725
21.005,3.71875
21.006,3.734375
21.007,3.7375
21.008,3.746875
21.009,3.746875
21.01,3.75625
21.011,3.74375
21.012,3.721875
21.013,3.71875
21.014,3.740625
21.015,3.74375
21.016,3.734375
21.017,3.746875
21.018,3.753125
21.019,3.75
21.02,3.734375
21.021,3.721875
21.022,3.7
21.023,3.696875
21.024,3.709375
21.025,3.715625
21.026,3.709375
21.027,3.7
21.028,3.696875
21.029,3.69375
21.03,3.678125
21.031,3.678125
21.032,3.6875
21.033,3.678125
21.034,3.69375
21.035,3.69375
21.036,3.671875
21.037,3.6625
21.038,3.665625
21.039,3.675
21.04,3.6625
21.041,3.659375
21.042,3.678125
21.043,3.68125
21.044,3.671875
21.045,3.66875
21.046,3.678125
21.047,3.684375
21.048,3.675
21.049,3.6875
21.05,3.684375
21.051,3.675
21.052,3.684375
21.053,3.6875
21.054,3.675
21.055,3.65625
21.056,3.6625
21.057,3.675
21.058,3.671875
21.059,3.671875
21.06,3.684375
21.061,3.684375
21.062,3.684375
21.063,3.675
21.064,3.684375
21.065,3.684375
21.066,3.684375
21.067,3.690625
21.068,3.7
21.069,3.69375
21.07,3.68125
21.071,3.6875
21.072,3.7
21.073,3.73125
21.074,3.753125
21.075,3.771875
21.076,3.7625
21.077,3.73125
21.078,3.690625
21.079,3.66875
21.08,3.675
21.081,3.690625
21.082,3.70625
21.083,3.690625
21.084,3.690625
21.085,3.6875
21.086,3.675
21.087,3.653125
21.088,3.64375
21.089,3.65625
21.09,3.653125
21.091,3.665625
21.092,3.671875
21.093,3.684375
21.094,3.675
21.095,3.671875
21.096,3.66875
21.097,3.675
21.098,3.684375
21.099,3.696875
21.1,3.6875
21.101,3.6875
21.102,3.69375
21.103,3.709375
21.104,3.709375
21.105,3.6875
21.106,3.7
21.107,3.809375
21.108,4.13125
21.109,4.5375
21.11,4.671875
21.111,4.315625
21.112,3.571875
21.113,2.971875
21.114,2.971875
21.115,3.5375
21.116,4.21875
21.117,4.628125
21.118,4.68125
21.119,4.509375
21.12,4.275
21.121,4.1
21.122,3.965625
21.123,3.88125
21.124,3.825
21.125,3.796875
21.126,3.784375
21.127,3.765625
21.128,3.759375
21.129,3.76875
21.13,3.778125
21.131,3.784375
21.132,3.7875
21.133,3.76875
21.134,3.7625
21.135,3.771875
21.136,3.78125
21.137,3.76875
21.138,3.7625
21.139,3.76875
21.14,3.76875
21.141,3.7625
21.142,3.759375
21.143,3.75625
21.144,3.753125
21.145,3.75625
21.146,3.75625
21.147,3.753125
21.148,3.7375
21.149,3.74375
21.15,3.740625
21.151,3.71875
21.152,3.7125
21.153,3.715625
21.154,3.709375
21.155,3.6875
21.156,3.6875
21.157,3.696875
21.158,3.690625
21.159,3.6875
21.16,3.678125
21.161,3.68125
21.162,3.6875
21.163,3.703125
21.164,3.7125
21.165,3.703125
21.166,3.684375
21.167,3.68125
21.168,3.68125
21.169,3.678125
21.17,3.66875
21.171,3.671875
21.172,3.675
21.173,3.671875
21.174,3.675
21.175,3.675
21.176,3.665625
21.177,3.671875
21.178,3.675
21.179,3.68125
21.18,3.68125
21.181,3.6875
21.182,3.703125
21.183,3.684375
21.184,3.671875
21.185,3.671875
21.186,3.684375
21.187,3.678125
21.188,3.675
21.189,3.678125
21.19,3.675
21.191,3.6875
21.192,3.6875
21.193,3.68125
21.194,3.678125
21.195,3.68125
21.196,3.7
21.197,3.7125
21.198,3.70625
21.199,3.7125
21.2,3.74375
21.201,3.759375
21.202,3.76875
21.203,3.775
21.204,3.753125
21.205,3.715625
21.206,3.690625
21.207,3.678125
21.208,3.684375
21.209,3.69375
21.21,3.69375
21.211,3.6875
21.212,3.678125
21.213,3.678125
21.214,3.696875
21.215,3.6875
21.216,3.671875
21.217,3.665625
21.218,3.684375
21.219,3.69375
21.22,3.684375
21.221,3.678125
21.222,3.675
21.223,3.678125
21.224,3.69375
21.225,3.69375
21.226,3.6875
21.227,3.678125
21.228,3.68125
21.229,3.696875
21.23,3.7
21.231,3.703125
21.232,3.715625
21.233,3.71875
21.234,3.734375
21.235,3.91875
21.236,4.325
21.237,4.65625
21.238,4.59375
21.239,4.0375
21.24,3.259375
21.241,2.875
21.242,3.171875
21.243,3.840625
21.244,4.425
21.245,4.66875
21.246,4.61875
21.247,4.428125
21.248,4.215625
21.249,4.040625
21.25,3.940625
21.251,3.8625
21.252,3.834375
21.253,3.809375
21.254,3.784375
21.255,3.75625
21.256,3.75625
21.257,3.778125
21.258,3.784375
21.259,3.765625
21.26,3.76875
21.261,3.778125
21.262,3.778125
21.263,3.7875
21.264,3.7875
21.265,3.796875
21.266,3.784375
21.267,3.775
21.268,3.76875
21.269,3.76875
21.27,3.75625
21.271,3.759375
21.272,3.746875
21.273,3.734375
21.274,3.734375
21.275,3.74375
21.276,3.7375
21.277,3.709375
21.278,3.7125
21.279,3.725
21.28,3.740625
21.281,3.734375
21.282,3.721875
21.283,3.709375
21.284,3.7
21.285,3.703125
21.286,3.703125
21.287,3.690625
21.288,3.671875
21.289,3.68125
21.29,3.68125
21.291,3.68125
21.292,3.671875
21.293,3.690625
21.294,3.6875
21.295,3.68125
21.296,3.690625
21.297,3.7
21.298,3.696875
21.299,3.6875
21.3,3.66875
21.301,3.65
21.302,3.6625
21.303,3.678125
21.304,3.68125
21.305,3.675
21.306,3.665625
21.307,3.675
21.308,3.66875
21.309,3.671875
21.31,3.6625
21.311,3.675
21.312,3.6875
21.313,3.7
21.314,3.703125
21.315,3.69375
21.316,3.684375
21.317,3.675
21.318,3.671875
21.319,3.68125
